id,failure
26680,0.15791834167496416
26681,0.30198400209376514
26682,0.13962727612613127
26683,0.28211034082241243
26684,0.2879378904125629
26685,0.16718783226056666
26686,0.16838686720051718
26687,0.24707854216002245
26688,0.21676382236801262
26689,0.20839189138583325
26690,0.16182670450107425
26691,0.17795765203959493
26692,0.21828930915898223
26693,0.18112981220464303
26694,0.16722236124457202
26695,0.2837309092991316
26696,0.21999473109073653
26697,0.16059979380555486
26698,0.23749903904237243
26699,0.12182900852102363
26700,0.15666100457208665
26701,0.1707464787090826
26702,0.24909665874479492
26703,0.17263104823206255
26704,0.17479468727505262
26705,0.2330455795026351
26706,0.19389550712553377
26707,0.19126011863020442
26708,0.20652129802264846
26709,0.12328904819161336
26710,0.23021728550709622
26711,0.20946409799048663
26712,0.2046666099553242
26713,0.3032535490330784
26714,0.2374641394004561
26715,0.2050921083459919
26716,0.1929362958384696
26717,0.15950714848929434
26718,0.21386056686760824
26719,0.20113198479264086
26720,0.15645376195512442
26721,0.11939031542912114
26722,0.26791906038920166
26723,0.15617215285774871
26724,0.18962235477201492
26725,0.17772389727384041
26726,0.1654644754163577
26727,0.15342917629558664
26728,0.1634066424179679
26729,0.18576390233427556
26730,0.21393999178651246
26731,0.2784553199123745
26732,0.1668734994513144
26733,0.19927968906771837
26734,0.19260670605540153
26735,0.26641910912070105
26736,0.17024879660737585
26737,0.1642917890798565
26738,0.19523454818112324
26739,0.3603028249541111
26740,0.1821874371621127
26741,0.3273794176154737
26742,0.27883367487779426
26743,0.2294325475542432
26744,0.20258683834897656
26745,0.20503487660604802
26746,0.1650171277980375
26747,0.21404405591039005
26748,0.1284068506531551
26749,0.23064883633475033
26750,0.154803581860419
26751,0.2297842635861698
26752,0.2573716546634987
26753,0.1560500752267097
26754,0.1924294932669906
26755,0.1339967956733791
26756,0.14080405123223996
26757,0.22432843450974987
26758,0.2504491701555366
26759,0.2081339453242045
26760,0.22296503113493146
26761,0.154685463158696
26762,0.13255271864003368
26763,0.18235971647982618
26764,0.16207309531117375
26765,0.15096117047325058
26766,0.12826682129010858
26767,0.15081163544282264
26768,0.2273327464684427
26769,0.13722521846475252
26770,0.2856423604260305
26771,0.18398325204517677
26772,0.13974337222944133
26773,0.18778891327611505
26774,0.3073273317873266
26775,0.16429439346458002
26776,0.11823811926080849
26777,0.15669736703043888
26778,0.20828155531867462
26779,0.2362320473287943
26780,0.15733492600849944
26781,0.17768632850948102
26782,0.23586218842332568
26783,0.33049098138882677
26784,0.1472316203923902
26785,0.18543147870070387
26786,0.1273730701938867
26787,0.10002895976111928
26788,0.18487040499177418
26789,0.2577995156854484
26790,0.13274466318651187
26791,0.22806508094080774
26792,0.23459645794983355
26793,0.2280718614680463
26794,0.1772734427124873
26795,0.20527698324523805
26796,0.20344362490734574
26797,0.17837982634091645
26798,0.1722904698955194
26799,0.22164597885571466
26800,0.2124259844779158
26801,0.23057411616722814
26802,0.21912707713936896
26803,0.18519563913655657
26804,0.20779382032549262
26805,0.2189127488117469
26806,0.2423461143307887
26807,0.20943199128430184
26808,0.20915012966344537
26809,0.243478796388343
26810,0.19903273216565878
26811,0.16210066280342636
26812,0.1741330798002354
26813,0.203857309690707
26814,0.2544903312809607
26815,0.18970730125255753
26816,0.22933545895828805
26817,0.21183994613645296
26818,0.13375580409843435
26819,0.17056962592188765
26820,0.1275315089569605
26821,0.13931839917946462
26822,0.23305581972810188
26823,0.15693601524182182
26824,0.20632853490503106
26825,0.23603735768833667
26826,0.12850382528002707
26827,0.1739556216280692
26828,0.28156660376655807
26829,0.13193844553238934
26830,0.20116420718389905
26831,0.141314035589204
26832,0.19973378122831614
26833,0.24223525075704724
26834,0.31422006601081054
26835,0.16225445280141065
26836,0.20707936600781002
26837,0.20069196387751395
26838,0.1431227727520003
26839,0.20502677560865704
26840,0.16787785047615553
26841,0.16559795344311787
26842,0.29156309946104636
26843,0.2618257063406594
26844,0.24640747182575556
26845,0.14271238015151594
26846,0.3720017820049598
26847,0.19480464454716473
26848,0.1339449279166612
26849,0.18652576023506354
26850,0.18829284772174437
26851,0.19170873912473052
26852,0.2065979592997375
26853,0.15344223100519283
26854,0.3833175137667824
26855,0.20234343790947773
26856,0.3001676052723322
26857,0.14692840739111832
26858,0.18368305561048523
26859,0.1445725402638682
26860,0.21355799445920498
26861,0.16826960814476594
26862,0.17257694658175432
26863,0.13697997385736713
26864,0.19842640787971755
26865,0.12511533707918962
26866,0.2388761226910494
26867,0.2056660161300917
26868,0.1947769169722745
26869,0.3278912971232062
26870,0.15310350102721063
26871,0.22185203518808144
26872,0.17830887969336529
26873,0.18925558417103597
26874,0.15420536571944118
26875,0.11405313220150921
26876,0.1654799840496821
26877,0.22511190607202655
26878,0.2806798725891245
26879,0.15151441920282888
26880,0.17687090789006385
26881,0.20298516562561622
26882,0.1724576765755234
26883,0.19447220885219665
26884,0.2135494384985806
26885,0.2057772648621654
26886,0.1729355026731848
26887,0.19612846746211435
26888,0.13196980780131592
26889,0.1823081077575727
26890,0.16727982798894378
26891,0.10449132563598883
26892,0.15124195222339668
26893,0.16693869302100042
26894,0.2638101126753133
26895,0.32413932962204484
26896,0.2660456166669482
26897,0.1489187231789629
26898,0.1562172998303603
26899,0.18032380316074428
26900,0.11836363532897193
26901,0.18213608055542893
26902,0.17582351810733587
26903,0.17032021915933326
26904,0.15298786655556887
26905,0.22575537361155054
26906,0.20047706775827687
26907,0.19437282519196927
26908,0.21973136994975717
26909,0.25546075566819365
26910,0.20625385178200714
26911,0.1724921979074953
26912,0.12400361138028322
26913,0.2141688851098682
26914,0.1263278401503867
26915,0.19249021646474915
26916,0.1312750398770992
26917,0.24564580136381195
26918,0.18837311100040927
26919,0.2202162778230443
26920,0.2195683553299812
26921,0.12993087862311814
26922,0.2315705009587365
26923,0.26373270398143345
26924,0.13438818965865457
26925,0.11973759146513989
26926,0.25723912068567256
26927,0.35109120296678487
26928,0.18895145132138724
26929,0.24278297178872638
26930,0.19372913131057434
26931,0.19474297476611238
26932,0.14561305722688497
26933,0.154592564566397
26934,0.14897052850855114
26935,0.12696352830272586
26936,0.15820336212543826
26937,0.17672738819522546
26938,0.16470137530806697
26939,0.2364816409510953
26940,0.11803376961452344
26941,0.14905908940244897
26942,0.199727773897591
26943,0.15757374037528984
26944,0.17166839099303
26945,0.3082091308285714
26946,0.292475096483102
26947,0.16572017645820816
26948,0.09491919058116563
26949,0.202507299814076
26950,0.17552810815754885
26951,0.17397870040653396
26952,0.23498452030246403
26953,0.2214168762344406
26954,0.2694079920151688
26955,0.15302314657433255
26956,0.15313517915463154
26957,0.1896815178499623
26958,0.135412961005119
26959,0.22650035026105428
26960,0.18564443558644975
26961,0.2111479878170263
26962,0.19258318221129758
26963,0.22371905589676733
26964,0.14038336919015768
26965,0.15853088306650942
26966,0.23036164684401966
26967,0.22903008925068796
26968,0.14991635988405985
26969,0.2937913930931489
26970,0.2790274358561851
26971,0.2523037981206922
26972,0.17614459277384242
26973,0.18356279217850158
26974,0.21963008747416612
26975,0.1587066799795125
26976,0.15556655220182375
26977,0.22956237012564684
26978,0.2820387437213565
26979,0.11949983766944672
26980,0.22050609546558914
26981,0.137150188764175
26982,0.21246371987443946
26983,0.239443491141556
26984,0.15994801774197656
26985,0.17937424507903785
26986,0.26839784836896885
26987,0.22499972939517476
26988,0.1906162511169324
26989,0.14964427802927033
26990,0.2036909963741945
26991,0.2357274597941217
26992,0.1667884523641777
26993,0.32912270664913434
26994,0.22258170713579417
26995,0.17260540626596493
26996,0.1588068553029473
26997,0.21987479443278574
26998,0.1994650337391909
26999,0.1727840355989919
27000,0.23100998195477349
27001,0.14973515455033387
27002,0.23029485965208238
27003,0.18299736738020625
27004,0.18383029646134563
27005,0.2588395433126599
27006,0.16442508286045554
27007,0.1796659895157286
27008,0.29933470251783534
27009,0.22226764948207908
27010,0.14357166179652595
27011,0.17510073243168878
27012,0.2531100918854846
27013,0.22424777150524328
27014,0.1988682542236757
27015,0.13510854888495932
27016,0.12026594892790847
27017,0.22855882721465678
27018,0.275927210770706
27019,0.20362922733034197
27020,0.19894072634124876
27021,0.19972872600874358
27022,0.1749093225144435
27023,0.26067964723725284
27024,0.1595230948558634
27025,0.38147778888493966
27026,0.16994657954442366
27027,0.16350467254868536
27028,0.1747496869930092
27029,0.2183809619560397
27030,0.3886075624785922
27031,0.1509508184531236
27032,0.16581745469501605
27033,0.17954973460613163
27034,0.13503318806515646
27035,0.2631194332871094
27036,0.20058467354356257
27037,0.1463558073968327
27038,0.24477512473062937
27039,0.17955997427852455
27040,0.15702909847239974
27041,0.23606324172775137
27042,0.21258409870396153
27043,0.1314195187076505
27044,0.20768188979530292
27045,0.17106657166566017
27046,0.09879981473730431
27047,0.1739848477698176
27048,0.19700430778825603
27049,0.15863075493161127
27050,0.20544016366757334
27051,0.2526061892391747
27052,0.22774687007855796
27053,0.153796276733965
27054,0.1719220729323795
27055,0.19099338070647645
27056,0.14802234709458786
27057,0.18683025877437517
27058,0.21429216778038454
27059,0.19267444872331807
27060,0.19963331677964138
27061,0.13788946783697817
27062,0.23135902832717276
27063,0.14317937503725428
27064,0.17235933321233934
27065,0.12353349949589845
27066,0.1728467036865374
27067,0.34617382285354953
27068,0.2279449737941997
27069,0.11051079173652567
27070,0.20964573852882779
27071,0.17969941849294505
27072,0.345623258408256
27073,0.3709184347091296
27074,0.29418537921296223
27075,0.13198566187720884
27076,0.20943703573915634
27077,0.20639540678911725
27078,0.138765771272818
27079,0.20982490313081714
27080,0.13975511393580511
27081,0.17350979306078798
27082,0.1500461530116521
27083,0.11892406670038548
27084,0.32493021807776407
27085,0.1900955429074932
27086,0.2345668378548416
27087,0.20533884705912792
27088,0.32507462203384047
27089,0.12083451642181438
27090,0.14880730735544992
27091,0.1561231146605852
27092,0.12778927049601949
27093,0.16528740300540265
27094,0.1879819333053963
27095,0.2300417118929316
27096,0.16985601692925906
27097,0.22371547775275638
27098,0.15988562770626796
27099,0.22756052175693425
27100,0.12738510468621814
27101,0.16310129204177137
27102,0.17608671775031629
27103,0.14006195733820365
27104,0.2029823816741796
27105,0.169770806987125
27106,0.3617243716346033
27107,0.16691306198266068
27108,0.23557147218243954
27109,0.12705150369615528
27110,0.22798290604014435
27111,0.2266718168616509
27112,0.18522147438383615
27113,0.15690966923631586
27114,0.18779174633166482
27115,0.2348209103031685
27116,0.2664393965059024
27117,0.132291975051318
27118,0.13041311789612042
27119,0.17199861803194988
27120,0.2254545434647872
27121,0.14140560946091163
27122,0.2429255676536108
27123,0.21921586841060067
27124,0.40901477659795576
27125,0.12695976461297842
27126,0.19670733468296142
27127,0.2615632599745764
27128,0.16222617175757187
27129,0.20363037413590024
27130,0.1727090729872856
27131,0.12947129318950146
27132,0.1362921039932015
27133,0.2236593178595911
27134,0.25367721995665815
27135,0.29181798790168445
27136,0.18354569526952877
27137,0.15146341308654024
27138,0.22496286635960522
27139,0.26075735898164404
27140,0.1436609898378275
27141,0.2746342439007683
27142,0.34782241403237746
27143,0.1600095588862408
27144,0.17475894893651203
27145,0.1387844603230139
27146,0.13399384856870805
27147,0.15844169878112657
27148,0.1764124187083041
27149,0.22667082515752357
27150,0.15190650058766572
27151,0.13289564462251044
27152,0.17655347879968294
27153,0.21370016610280892
27154,0.1752879697936618
27155,0.26752363656803757
27156,0.17556525911900236
27157,0.21626800296839283
27158,0.18455686827359608
27159,0.16550571863628233
27160,0.16080715403863377
27161,0.13828187989825028
27162,0.18913188924824567
27163,0.21455421097596727
27164,0.1830551685267566
27165,0.13881288867692654
27166,0.20354984162751416
27167,0.21498143511166068
27168,0.22513682994487233
27169,0.18738353124224538
27170,0.2500692571373777
27171,0.1522156412752937
27172,0.18201834891452046
27173,0.15139468221054253
27174,0.17337261306561644
27175,0.1490995230655294
27176,0.18556134581430464
27177,0.19233280849582163
27178,0.1828826974277018
27179,0.23831186020549724
27180,0.14789752250319452
27181,0.19497191386754645
27182,0.14008934622643499
27183,0.3080037046805259
27184,0.28894390347384485
27185,0.2689805996937389
27186,0.1394776962830183
27187,0.26935024074847314
27188,0.2631167584156408
27189,0.18319248825087556
27190,0.21338321826648718
27191,0.1826921372020103
27192,0.22288471861923653
27193,0.12985999546165955
27194,0.26913088502788857
27195,0.24620621517221292
27196,0.2335111798286185
27197,0.19229037100830063
27198,0.16195795135598093
27199,0.19946068669369824
27200,0.18307675687135974
27201,0.1905082080189194
27202,0.22948219817163915
27203,0.22592721255173204
27204,0.22082723940535842
27205,0.18861917745881443
27206,0.10409310510116343
27207,0.2023209839808649
27208,0.23226526246567192
27209,0.18326795917941915
27210,0.21078582939954246
27211,0.2664410721746879
27212,0.16545470317333338
27213,0.18283680627303645
27214,0.2003105687072238
27215,0.17797053027272294
27216,0.22401896549812822
27217,0.170829359065415
27218,0.17632448148466787
27219,0.15278065186258297
27220,0.16271802040319408
27221,0.2099564934053891
27222,0.14799385437839974
27223,0.2076504544826849
27224,0.2044589675127012
27225,0.20570774792803007
27226,0.16952335675139296
27227,0.20971879832413381
27228,0.18754682051395902
27229,0.2064924897257263
27230,0.15753619280356826
27231,0.22906472156726435
27232,0.2287658496441875
27233,0.17403845171366555
27234,0.17691854426430662
27235,0.18226697793793403
27236,0.2625153184864091
27237,0.1337425270104603
27238,0.17169362766914112
27239,0.1740789032071232
27240,0.1926315710636379
27241,0.1997067693762581
27242,0.13810604293452353
27243,0.16079339190539887
27244,0.20286924151339045
27245,0.16309976841938223
27246,0.21129676189540245
27247,0.19097180958560944
27248,0.21396002570108638
27249,0.14332283721956238
27250,0.21690104758591328
27251,0.20364897738183346
27252,0.19378171233393826
27253,0.202281040097568
27254,0.178984506034631
27255,0.21001242948659893
27256,0.23226572274938284
27257,0.2671049883437534
27258,0.2265194572028417
27259,0.2273281018843129
27260,0.18953724958098095
27261,0.17281322934627966
27262,0.26556418495857376
27263,0.1041321989806802
27264,0.1879976655662658
27265,0.16814889891614543
27266,0.19776740348688357
27267,0.3281705799281221
27268,0.14757987665665562
27269,0.20779017088312254
27270,0.15051488610986385
27271,0.16877235704415647
27272,0.15189466215852424
27273,0.18550735432719148
27274,0.1992120180194713
27275,0.2329686637962651
27276,0.17983168543045183
27277,0.17989732963009955
27278,0.18073709213632264
27279,0.16918309220370165
27280,0.16345285478971655
27281,0.34268774848613587
27282,0.14109003746061266
27283,0.16974367214863736
27284,0.249194889156809
27285,0.2980883843746393
27286,0.2061499810428846
27287,0.19607850008350347
27288,0.3102103939041014
27289,0.20758628621934183
27290,0.3358022740176724
27291,0.26608713277127344
27292,0.15584177842351543
27293,0.17020470496732076
27294,0.24405957796168404
27295,0.14580787019210098
27296,0.1920496304562789
27297,0.20250503554631513
27298,0.2279474414834995
27299,0.1727754833699085
27300,0.2052587708772948
27301,0.16283686711326328
27302,0.22673554004965818
27303,0.17450405907177033
27304,0.25205500505900286
27305,0.16972812923971828
27306,0.27445833972379713
27307,0.19246048932309684
27308,0.20855876063624196
27309,0.2262980640860288
27310,0.1538573427993841
27311,0.2011497246567808
27312,0.1832586843757695
27313,0.15580145426358596
27314,0.18426308636061084
27315,0.23813600358908585
27316,0.3956894305165346
27317,0.19909952992679625
27318,0.17134820031299197
27319,0.22995470955070954
27320,0.21706240103496646
27321,0.16027465825054402
27322,0.19616042003867587
27323,0.1790546507097883
27324,0.09375890594565532
27325,0.13677633842517134
27326,0.14225932594793753
27327,0.14764413508379887
27328,0.13096298205002524
27329,0.22085950210923408
27330,0.1679205941303628
27331,0.1444931243324886
27332,0.19466129308485877
27333,0.2755758328975121
27334,0.23672719773266493
27335,0.2154340716837478
27336,0.18428652233383924
27337,0.15079594518562942
27338,0.18258936269137566
27339,0.25874906329165887
27340,0.1869913960229798
27341,0.1493949157600446
27342,0.2927658024287992
27343,0.3310669118683932
27344,0.2792628874805436
27345,0.1692263713152061
27346,0.20199895885383554
27347,0.12789045593194692
27348,0.26440944493355906
27349,0.2618354650093299
27350,0.17621935146604198
27351,0.1973259061530391
27352,0.24622720923856126
27353,0.18308496272109728
27354,0.21640799430364416
27355,0.19835886997430208
27356,0.16737409325436306
27357,0.16714986819887004
27358,0.17565878915865166
27359,0.3990259255227166
27360,0.1581280211804093
27361,0.20108444728104005
27362,0.23665845982018227
27363,0.19241675793259522
27364,0.16471110806261938
27365,0.1925498099057396
27366,0.17763139056230473
27367,0.1938142708304594
27368,0.29839057610511066
27369,0.16009290178819277
27370,0.22624526573804754
27371,0.16101276901142497
27372,0.2588584199050629
27373,0.20776441136075838
27374,0.23211455013008703
27375,0.24598276475451605
27376,0.17975732453077645
27377,0.13942530138144077
27378,0.23483866372708614
27379,0.17244790899211435
27380,0.1983965491865448
27381,0.16380280738033584
27382,0.14677170327312017
27383,0.14939967070642016
27384,0.2232408436954745
27385,0.1271109305507825
27386,0.19851512899306067
27387,0.16147706791819616
27388,0.17074323230038296
27389,0.22454484675657194
27390,0.1753984467798785
27391,0.1924494855257701
27392,0.20376968308337837
27393,0.2865498836649266
27394,0.1741350913082553
27395,0.212097242696239
27396,0.24070279581818327
27397,0.16667692474976878
27398,0.22041114769812045
27399,0.20777828382407676
27400,0.20286216819267042
27401,0.2403211012168961
27402,0.19479937770308023
27403,0.14559805804187453
27404,0.45825959740340183
27405,0.23536350321682226
27406,0.2304998161748791
27407,0.20821137978687038
27408,0.14819767604258458
27409,0.16322586775654416
27410,0.13421647942445777
27411,0.15245144983734285
27412,0.1945424334476517
27413,0.2806934829808283
27414,0.18752817038869776
27415,0.23322092066685152
27416,0.19838069692997742
27417,0.13773545237198961
27418,0.22065122480064997
27419,0.2465991641769375
27420,0.27277223677582635
27421,0.14803643037731223
27422,0.2284742964536807
27423,0.1421654673181372
27424,0.12832579562637653
27425,0.15805817613700046
27426,0.1789956848080287
27427,0.17326584370223064
27428,0.23933807550257924
27429,0.21202755466184875
27430,0.15800786456310467
27431,0.21901822669406856
27432,0.16198704591795662
27433,0.19658625016443462
27434,0.23633438360872905
27435,0.19565830315121926
27436,0.149237517033358
27437,0.2221785809512405
27438,0.13276343404529387
27439,0.15538314431669167
27440,0.16058202032083388
27441,0.14380227591151437
27442,0.19185267197417286
27443,0.17488394968945079
27444,0.26020414072471143
27445,0.1720097175776295
27446,0.18266688949374146
27447,0.2252706031169438
27448,0.19020738676400117
27449,0.19829115001821687
27450,0.2617898057950466
27451,0.14597474770408908
27452,0.21059519496621215
27453,0.22452597439389615
27454,0.11920205643349356
27455,0.1885270153074683
27456,0.13519685804324497
27457,0.18006809880506247
27458,0.11889917637962295
27459,0.3167719887089722
27460,0.17795598069591725
27461,0.17132343071741485
27462,0.17481277077947485
27463,0.14935894876019767
27464,0.1947910434361932
27465,0.16335288079553664
27466,0.22780752241909796
27467,0.1849103118456463
27468,0.22788432091089295
27469,0.32405308313883713
27470,0.12573071555218188
27471,0.13368673399418432
27472,0.14894232238994848
27473,0.1481123030355754
27474,0.20698241018805882
27475,0.2613831899702207
27476,0.184862519037266
27477,0.29828388531857597
27478,0.19445300147391062
27479,0.31306307333085137
27480,0.1543128355097339
27481,0.25639576224540783
27482,0.18432888279292475
27483,0.17380511226248757
27484,0.23762620521188219
27485,0.22860484948200138
27486,0.2813615318370352
27487,0.15975252918894128
27488,0.14660952556056697
27489,0.13231610554967144
27490,0.17305497345490853
27491,0.23284835061260498
27492,0.14331621042541567
27493,0.21054305043793498
27494,0.21447657955087984
27495,0.16866723943146422
27496,0.2192879568434514
27497,0.2672453996688698
27498,0.16532812269723157
27499,0.14420349797220838
27500,0.20462826293026432
27501,0.25628751626807783
27502,0.25345598043887724
27503,0.1649309857458883
27504,0.2057971259503545
27505,0.15653107036536967
27506,0.1564447682639627
27507,0.23385616878936424
27508,0.27992881049735313
27509,0.1423133672912264
27510,0.1371301652708282
27511,0.16918923703355374
27512,0.20151204207201875
27513,0.18333115590049773
27514,0.1849113743737668
27515,0.21513108079271162
27516,0.1593126668205959
27517,0.1652501748917853
27518,0.16135506817543485
27519,0.2361925325169482
27520,0.15891248214449955
27521,0.16419633870083775
27522,0.15957650104845897
27523,0.21144829085959718
27524,0.18234951226003018
27525,0.2625508167001955
27526,0.20143577146196262
27527,0.4076094858718588
27528,0.22593775642119285
27529,0.18357352650011016
27530,0.12559178927697948
27531,0.25090989558761806
27532,0.16639300956233483
27533,0.15499406646986696
27534,0.17863900678786906
27535,0.2048375850409464
27536,0.19516422400149183
27537,0.19084816308247043
27538,0.13927795840097834
27539,0.2832900210051657
27540,0.16415810298381828
27541,0.15441351768467262
27542,0.15567917981119642
27543,0.26795755192228404
27544,0.1955548038205063
27545,0.1653789346640026
27546,0.4559203873306122
27547,0.26610825573885516
27548,0.2975977824904672
27549,0.1712280173188912
27550,0.21875254100857758
27551,0.16221796979147635
27552,0.23698979088187802
27553,0.20343585329583072
27554,0.16477648667810427
27555,0.17689875872796307
27556,0.18097537063070326
27557,0.2525789397042704
27558,0.12449093301011997
27559,0.3168077003298397
27560,0.20745019938862805
27561,0.33367107987616734
27562,0.21873737712267222
27563,0.23496621034706014
27564,0.3297707832806275
27565,0.21964336959417782
27566,0.15908510335530537
27567,0.17072348662407244
27568,0.31574282920479013
27569,0.1680996684353016
27570,0.33176883205559454
27571,0.16357156469959805
27572,0.1897335706957614
27573,0.21538167896328245
27574,0.2938769906892668
27575,0.2787782946778835
27576,0.20789052176953696
27577,0.17951821571252274
27578,0.28986143753928445
27579,0.18838484030850897
27580,0.17970550009013744
27581,0.1930753877024561
27582,0.1706185971092071
27583,0.17769306829837372
27584,0.18378510132131562
27585,0.16340171995446687
27586,0.1982280995455028
27587,0.2767622316490362
27588,0.25514728196893555
27589,0.17166529664788602
27590,0.1625228301193054
27591,0.19012408127623107
27592,0.14890704481827913
27593,0.22642922422365058
27594,0.1790808298986064
27595,0.1836234723364414
27596,0.2020028132738531
27597,0.10267910094089054
27598,0.2510105608751918
27599,0.2961731842962647
27600,0.2319994513143784
27601,0.1873858300503728
27602,0.16919119089191934
27603,0.26100323728842867
27604,0.23483006211820515
27605,0.14670258012434012
27606,0.1967193879473079
27607,0.2545608541469077
27608,0.19817207501244147
27609,0.14094013493874583
27610,0.17693193346309055
27611,0.1877803456464116
27612,0.20342953084731305
27613,0.2058810270873545
27614,0.34008446290254174
27615,0.11170776805408607
27616,0.2053060550989418
27617,0.17289685776395408
27618,0.1525925532991245
27619,0.16569013986689052
27620,0.17846017689559351
27621,0.16793790242942697
27622,0.25879009462705616
27623,0.1479325508333739
27624,0.15123808200328698
27625,0.18104085880832263
27626,0.15179080091093805
27627,0.1844331395157872
27628,0.2320506499098859
27629,0.1976323726145378
27630,0.2131874601729456
27631,0.13708923797727993
27632,0.20582625938988333
27633,0.18125482212871072
27634,0.43335990387066387
27635,0.17420197445453192
27636,0.2718245530879905
27637,0.24799154462458628
27638,0.15834059286178492
27639,0.19989830118351518
27640,0.23421550748632716
27641,0.12172930345238119
27642,0.15756589076644426
27643,0.23637884076180843
27644,0.1661475517714009
27645,0.19287333587208302
27646,0.2257331932821627
27647,0.26812724044231484
27648,0.1401022519493063
27649,0.16735899352900596
27650,0.1996381241474033
27651,0.1539099178120419
27652,0.14751862633424132
27653,0.2075765738013403
27654,0.18603041970029616
27655,0.20472025537333918
27656,0.20495773378286986
27657,0.22080128630038043
27658,0.2783411859507973
27659,0.14695069002129138
27660,0.1654370008821894
27661,0.24293064051630195
27662,0.2069822758936897
27663,0.17400942780054593
27664,0.14800036073038617
27665,0.19873207631699316
27666,0.20375335755163645
27667,0.2028418822161472
27668,0.12661348220832738
27669,0.1376830766216413
27670,0.16298775768990456
27671,0.23997540664613298
27672,0.2171826871439837
27673,0.1463615861918626
27674,0.21202707584303057
27675,0.1784598195933589
27676,0.2307347095572043
27677,0.21216955823379324
27678,0.21745687573322617
27679,0.15610505432333316
27680,0.301881106063063
27681,0.15614676856317725
27682,0.20294203113007642
27683,0.2148515577728919
27684,0.17058158475757695
27685,0.18586764581624693
27686,0.1612171774359075
27687,0.1536608686064735
27688,0.1564775266943076
27689,0.14058820688966145
27690,0.13023529513730023
27691,0.38507693285863287
27692,0.21341841821616883
27693,0.26002909760227916
27694,0.22356473900863355
27695,0.17918906273994262
27696,0.2955985669486778
27697,0.31250900495979556
27698,0.13679705410494303
27699,0.1796464803352982
27700,0.21137005623646157
27701,0.14269117486377295
27702,0.16825643192044473
27703,0.1649862923086519
27704,0.262798204440105
27705,0.19850968129908714
27706,0.12261887943447457
27707,0.20508836418006815
27708,0.16618149357266462
27709,0.17984986554135188
27710,0.1784705957408413
27711,0.32375398126086513
27712,0.16728860930103992
27713,0.19730360894436558
27714,0.24873755677808776
27715,0.16658754243705337
27716,0.2902747836178434
27717,0.15481325762863302
27718,0.1727452445549955
27719,0.16904024899310868
27720,0.15687883914024536
27721,0.14815742565119616
27722,0.2115441476285739
27723,0.19459079134507087
27724,0.39540082707410734
27725,0.17150109556218668
27726,0.1821868911926035
27727,0.15413189393119087
27728,0.11805358901335081
27729,0.13213108391103978
27730,0.1957240537675941
27731,0.14375420446668852
27732,0.169893500569329
27733,0.2061771976164064
27734,0.18061134116137015
27735,0.2584811069252223
27736,0.29109959016489056
27737,0.30673629009314973
